"index","case","datetime","key_value","name","units","value"
15,"Cool_Moderate_Half Shade",2017-07-01,"F90CBB","Surface Outside Face Conduction Heat Gain Rate","W",72.8903722754555
15,"Cool_Moderate_Half Shade",2017-07-01,"B37B7C","Surface Inside Face Temperature","C",29.8866010233328
15,"Cool_Moderate_Half Shade",2017-07-01,"B37B7C","Surface Outside Face Temperature","C",29.8865946468177
15,"Cool_Moderate_Half Shade",2017-07-01,"B37B7C","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"4463AA","Surface Inside Face Temperature","C",29.9035233772216
15,"Cool_Moderate_Half Shade",2017-07-01,"4463AA","Surface Outside Face Temperature","C",29.9035157243957
15,"Cool_Moderate_Half Shade",2017-07-01,"4463AA","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"C1301C","Surface Inside Face Temperature","C",29.2351410070397
15,"Cool_Moderate_Half Shade",2017-07-01,"C1301C","Surface Outside Face Temperature","C",28.9961512665644
15,"Cool_Moderate_Half Shade",2017-07-01,"C1301C","Surface Outside Face Conduction Heat Gain Rate","W",64.5072697977857
15,"Cool_Moderate_Half Shade",2017-07-01,"E26F8E","Surface Inside Face Temperature","C",29.237918396563
15,"Cool_Moderate_Half Shade",2017-07-01,"E26F8E","Surface Outside Face Temperature","C",29.2367502338122
15,"Cool_Moderate_Half Shade",2017-07-01,"7D637F","Surface Inside Face Temperature","C",29.2560695251645
15,"Cool_Moderate_Half Shade",2017-07-01,"7D637F","Surface Outside Face Temperature","C",28.9423218423062
15,"Cool_Moderate_Half Shade",2017-07-01,"7D637F","Surface Outside Face Conduction Heat Gain Rate","W",362.127609460861
15,"Cool_Moderate_Half Shade",2017-07-01,"8CC1C8","Surface Inside Face Temperature","C",29.241653165329
15,"Cool_Moderate_Half Shade",2017-07-01,"8CC1C8","Surface Outside Face Temperature","C",29.6511878217324
15,"Cool_Moderate_Half Shade",2017-07-01,"8CC1C8","Surface Outside Face Conduction Heat Gain Rate","W",28.0239587146342
15,"Cool_Moderate_Half Shade",2017-07-01,"F7ED9D","Surface Inside Face Temperature","C",29.3292209815759
15,"Cool_Moderate_Half Shade",2017-07-01,"F7ED9D","Surface Outside Face Temperature","C",29.3161650819447
15,"Cool_Moderate_Half Shade",2017-07-01,"CD9488","Surface Inside Face Temperature","C",29.6114018483144
15,"Cool_Moderate_Half Shade",2017-07-01,"CD9488","Surface Outside Face Temperature","C",30.2710294251035
15,"Cool_Moderate_Half Shade",2017-07-01,"CD9488","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"DC1B74","Surface Inside Face Temperature","C",29.6110808328065
15,"Cool_Moderate_Half Shade",2017-07-01,"DC1B74","Surface Outside Face Temperature","C",30.2415486538224
15,"Cool_Moderate_Half Shade",2017-07-01,"DC1B74","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"716DCC","Surface Inside Face Temperature","C",29.0925503821197
15,"Cool_Moderate_Half Shade",2017-07-01,"716DCC","Surface Outside Face Temperature","C",29.0925450128218
15,"Cool_Moderate_Half Shade",2017-07-01,"716DCC","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"B5F38A","Surface Inside Face Temperature","C",29.293841378851
15,"Cool_Moderate_Half Shade",2017-07-01,"B5F38A","Surface Outside Face Temperature","C",29.29383483693
15,"Cool_Moderate_Half Shade",2017-07-01,"B5F38A","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"550CDC","Surface Inside Face Temperature","C",29.7398086670797
15,"Cool_Moderate_Half Shade",2017-07-01,"550CDC","Surface Outside Face Temperature","C",28.9479919460002
15,"Cool_Moderate_Half Shade",2017-07-01,"550CDC","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"F404F7","Surface Inside Face Temperature","C",29.7117674085159
15,"Cool_Moderate_Half Shade",2017-07-01,"F404F7","Surface Outside Face Temperature","C",28.9271901193869
15,"Cool_Moderate_Half Shade",2017-07-01,"F404F7","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"38933C","Surface Inside Face Temperature","C",29.7398086670801
15,"Cool_Moderate_Half Shade",2017-07-01,"38933C","Surface Outside Face Temperature","C",28.9479919459995
15,"Cool_Moderate_Half Shade",2017-07-01,"38933C","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"834AD4","Surface Inside Face Temperature","C",30.3458157520513
15,"Cool_Moderate_Half Shade",2017-07-01,"834AD4","Surface Outside Face Temperature","C",28.9159234537229
15,"Cool_Moderate_Half Shade",2017-07-01,"834AD4","Surface Outside Face Conduction Heat Gain Rate","W",68.014452517457
15,"Cool_Moderate_Half Shade",2017-07-01,"653A8A","Surface Inside Face Temperature","C",29.5951700201474
15,"Cool_Moderate_Half Shade",2017-07-01,"653A8A","Surface Outside Face Temperature","C",29.5629847785551
15,"Cool_Moderate_Half Shade",2017-07-01,"ACD4C8","Surface Inside Face Temperature","C",29.7412784131232
15,"Cool_Moderate_Half Shade",2017-07-01,"ACD4C8","Surface Outside Face Temperature","C",28.9457850667067
15,"Cool_Moderate_Half Shade",2017-07-01,"ACD4C8","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"586D18","Surface Inside Face Temperature","C",29.7303327003422
15,"Cool_Moderate_Half Shade",2017-07-01,"586D18","Surface Outside Face Temperature","C",28.9184648678309
15,"Cool_Moderate_Half Shade",2017-07-01,"586D18","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"EA84EE","Surface Inside Face Temperature","C",29.7412784131239
15,"Cool_Moderate_Half Shade",2017-07-01,"EA84EE","Surface Outside Face Temperature","C",28.9457850667074
15,"Cool_Moderate_Half Shade",2017-07-01,"EA84EE","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"6C17BB","Surface Inside Face Temperature","C",29.7303327003434
15,"Cool_Moderate_Half Shade",2017-07-01,"6C17BB","Surface Outside Face Temperature","C",28.9184648678316
15,"Cool_Moderate_Half Shade",2017-07-01,"6C17BB","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"58CB87","Surface Inside Face Temperature","C",30.3183214410028
15,"Cool_Moderate_Half Shade",2017-07-01,"58CB87","Surface Outside Face Temperature","C",30.3183147125687
15,"Cool_Moderate_Half Shade",2017-07-01,"58CB87","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"B8067C","Surface Inside Face Temperature","C",30.3206498533891
15,"Cool_Moderate_Half Shade",2017-07-01,"B8067C","Surface Outside Face Temperature","C",29.5623220260751
15,"Cool_Moderate_Half Shade",2017-07-01,"B8067C","Surface Outside Face Conduction Heat Gain Rate","W",37.2789770525216
15,"Cool_Moderate_Half Shade",2017-07-01,"F8E398","Surface Inside Face Temperature","C",29.6925604171359
15,"Cool_Moderate_Half Shade",2017-07-01,"F8E398","Surface Outside Face Temperature","C",29.647908162521
15,"Cool_Moderate_Half Shade",2017-07-01,"814B1B","Surface Inside Face Temperature","C",30.3579090160642
15,"Cool_Moderate_Half Shade",2017-07-01,"814B1B","Surface Outside Face Temperature","C",29.1073109925389
15,"Cool_Moderate_Half Shade",2017-07-01,"814B1B","Surface Outside Face Conduction Heat Gain Rate","W",68.7466811700548
15,"Cool_Moderate_Half Shade",2017-07-01,"1FE133","Surface Inside Face Temperature","C",30.3251419666637
15,"Cool_Moderate_Half Shade",2017-07-01,"1FE133","Surface Outside Face Temperature","C",29.6715107340095
15,"Cool_Moderate_Half Shade",2017-07-01,"1FE133","Surface Outside Face Conduction Heat Gain Rate","W",69.3707374058252
15,"Cool_Moderate_Half Shade",2017-07-01,"B1BC35","Surface Inside Face Temperature","C",29.6696011901086
15,"Cool_Moderate_Half Shade",2017-07-01,"B1BC35","Surface Outside Face Temperature","C",29.6174668630289
15,"Cool_Moderate_Half Shade",2017-07-01,"A79403","Surface Inside Face Temperature","C",29.6759580879627
15,"Cool_Moderate_Half Shade",2017-07-01,"A79403","Surface Outside Face Temperature","C",29.6243310235565
15,"Cool_Moderate_Half Shade",2017-07-01,"488576","Surface Inside Face Temperature","C",30.3572379226172
15,"Cool_Moderate_Half Shade",2017-07-01,"488576","Surface Outside Face Temperature","C",29.1985037181772
15,"Cool_Moderate_Half Shade",2017-07-01,"488576","Surface Outside Face Conduction Heat Gain Rate","W",72.9145910404277
15,"Cool_Moderate_Half Shade",2017-07-01,"E7083B","Surface Inside Face Temperature","C",30.3167253193832
15,"Cool_Moderate_Half Shade",2017-07-01,"E7083B","Surface Outside Face Temperature","C",29.4653492280657
15,"Cool_Moderate_Half Shade",2017-07-01,"E7083B","Surface Outside Face Conduction Heat Gain Rate","W",25.187987997094
15,"Cool_Moderate_Half Shade",2017-07-01,"55BC62","Surface Inside Face Temperature","C",30.3601575320196
15,"Cool_Moderate_Half Shade",2017-07-01,"55BC62","Surface Outside Face Temperature","C",29.2682530222108
15,"Cool_Moderate_Half Shade",2017-07-01,"55BC62","Surface Outside Face Conduction Heat Gain Rate","W",99.7793030225263
15,"Cool_Moderate_Half Shade",2017-07-01,"DFC313","Surface Inside Face Temperature","C",29.7303327003424
15,"Cool_Moderate_Half Shade",2017-07-01,"DFC313","Surface Outside Face Temperature","C",28.9184648678312
15,"Cool_Moderate_Half Shade",2017-07-01,"DFC313","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"B55A20","Surface Inside Face Temperature","C",30.3537876615252
15,"Cool_Moderate_Half Shade",2017-07-01,"B55A20","Surface Outside Face Temperature","C",29.1152930268775
15,"Cool_Moderate_Half Shade",2017-07-01,"B55A20","Surface Outside Face Conduction Heat Gain Rate","W",138.105912478976
15,"Cool_Moderate_Half Shade",2017-07-01,"62A9E4","Surface Inside Face Temperature","C",30.1955020874245
15,"Cool_Moderate_Half Shade",2017-07-01,"62A9E4","Surface Outside Face Temperature","C",30.1954943711444
15,"Cool_Moderate_Half Shade",2017-07-01,"62A9E4","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"9FAD75","Surface Inside Face Temperature","C",30.2334111063589
15,"Cool_Moderate_Half Shade",2017-07-01,"9FAD75","Surface Outside Face Temperature","C",30.233402154939
15,"Cool_Moderate_Half Shade",2017-07-01,"9FAD75","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"3A89E2","Surface Inside Face Temperature","C",28.7378242221883
15,"Cool_Moderate_Half Shade",2017-07-01,"3A89E2","Surface Outside Face Temperature","C",28.8668650793423
15,"Cool_Moderate_Half Shade",2017-07-01,"3A89E2","Surface Outside Face Conduction Heat Gain Rate","W",62.9710722482016
15,"Cool_Moderate_Half Shade",2017-07-01,"953913","Surface Inside Face Temperature","C",28.9431502018136
15,"Cool_Moderate_Half Shade",2017-07-01,"953913","Surface Outside Face Temperature","C",28.953035132423
15,"Cool_Moderate_Half Shade",2017-07-01,"520407","Surface Inside Face Temperature","C",28.507222540941
15,"Cool_Moderate_Half Shade",2017-07-01,"520407","Surface Outside Face Temperature","C",28.2006627540555
15,"Cool_Moderate_Half Shade",2017-07-01,"520407","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"DB7B24","Surface Inside Face Temperature","C",28.4888027386983
15,"Cool_Moderate_Half Shade",2017-07-01,"DB7B24","Surface Outside Face Temperature","C",28.2221620675939
15,"Cool_Moderate_Half Shade",2017-07-01,"DB7B24","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"94259B","Surface Inside Face Temperature","C",28.6924030606233
15,"Cool_Moderate_Half Shade",2017-07-01,"94259B","Surface Outside Face Temperature","C",28.6923960017514
15,"Cool_Moderate_Half Shade",2017-07-01,"94259B","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"6AD0AC","Surface Inside Face Temperature","C",28.7520516896166
15,"Cool_Moderate_Half Shade",2017-07-01,"6AD0AC","Surface Outside Face Temperature","C",29.4581882724005
15,"Cool_Moderate_Half Shade",2017-07-01,"6AD0AC","Surface Outside Face Conduction Heat Gain Rate","W",26.3672015394636
15,"Cool_Moderate_Half Shade",2017-07-01,"699E7C","Surface Inside Face Temperature","C",28.9904324352933
15,"Cool_Moderate_Half Shade",2017-07-01,"699E7C","Surface Outside Face Temperature","C",28.9827472157663
15,"Cool_Moderate_Half Shade",2017-07-01,"9EBB9C","Surface Inside Face Temperature","C",28.5447523616537
15,"Cool_Moderate_Half Shade",2017-07-01,"9EBB9C","Surface Outside Face Temperature","C",28.5447446697144
15,"Cool_Moderate_Half Shade",2017-07-01,"9EBB9C","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"B50B83","Surface Inside Face Temperature","C",28.7382247921765
15,"Cool_Moderate_Half Shade",2017-07-01,"B50B83","Surface Outside Face Temperature","C",28.7382158704328
15,"Cool_Moderate_Half Shade",2017-07-01,"B50B83","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"E29F42","Surface Inside Face Temperature","C",29.0343791315889
15,"Cool_Moderate_Half Shade",2017-07-01,"E29F42","Surface Outside Face Temperature","C",29.034364625499
15,"Cool_Moderate_Half Shade",2017-07-01,"E29F42","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"A3125C","Surface Inside Face Temperature","C",28.4160987794726
15,"Cool_Moderate_Half Shade",2017-07-01,"A3125C","Surface Outside Face Temperature","C",27.5705487317359
15,"Cool_Moderate_Half Shade",2017-07-01,"A3125C","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"C9E6D7","Surface Inside Face Temperature","C",28.4388772998511
15,"Cool_Moderate_Half Shade",2017-07-01,"C9E6D7","Surface Outside Face Temperature","C",27.5828920407754
15,"Cool_Moderate_Half Shade",2017-07-01,"C9E6D7","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"ADD8C6","Surface Inside Face Temperature","C",28.4160987794746
15,"Cool_Moderate_Half Shade",2017-07-01,"ADD8C6","Surface Outside Face Temperature","C",27.5705487317393
15,"Cool_Moderate_Half Shade",2017-07-01,"ADD8C6","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"CD3E03","Surface Inside Face Temperature","C",28.4388772998474
15,"Cool_Moderate_Half Shade",2017-07-01,"CD3E03","Surface Outside Face Temperature","C",27.582892040773
15,"Cool_Moderate_Half Shade",2017-07-01,"CD3E03","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"7BCC00","Surface Inside Face Temperature","C",29.0319261371879
15,"Cool_Moderate_Half Shade",2017-07-01,"7BCC00","Surface Outside Face Temperature","C",28.3173913992382
15,"Cool_Moderate_Half Shade",2017-07-01,"7BCC00","Surface Outside Face Conduction Heat Gain Rate","W",65.6136661160538
15,"Cool_Moderate_Half Shade",2017-07-01,"C5516B","Surface Inside Face Temperature","C",28.5512820914793
15,"Cool_Moderate_Half Shade",2017-07-01,"C5516B","Surface Outside Face Temperature","C",28.5223160091745
15,"Cool_Moderate_Half Shade",2017-07-01,"C0E366","Surface Inside Face Temperature","C",29.0368679303614
15,"Cool_Moderate_Half Shade",2017-07-01,"C0E366","Surface Outside Face Temperature","C",29.0368534215629
15,"Cool_Moderate_Half Shade",2017-07-01,"C0E366","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"E03F80","Surface Inside Face Temperature","C",29.0284183546626
15,"Cool_Moderate_Half Shade",2017-07-01,"E03F80","Surface Outside Face Temperature","C",28.2312138597033
15,"Cool_Moderate_Half Shade",2017-07-01,"E03F80","Surface Outside Face Conduction Heat Gain Rate","W",40.7297398309235
15,"Cool_Moderate_Half Shade",2017-07-01,"BDF462","Surface Inside Face Temperature","C",28.4343425937146
15,"Cool_Moderate_Half Shade",2017-07-01,"BDF462","Surface Outside Face Temperature","C",27.5753990342195
15,"Cool_Moderate_Half Shade",2017-07-01,"BDF462","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"6E79CF","Surface Inside Face Temperature","C",28.4069831130445
15,"Cool_Moderate_Half Shade",2017-07-01,"6E79CF","Surface Outside Face Temperature","C",27.5516017693063
15,"Cool_Moderate_Half Shade",2017-07-01,"6E79CF","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"CD89CB","Surface Inside Face Temperature","C",28.4343425937091
15,"Cool_Moderate_Half Shade",2017-07-01,"CD89CB","Surface Outside Face Temperature","C",27.5753990342139
15,"Cool_Moderate_Half Shade",2017-07-01,"CD89CB","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"3D68F1","Surface Inside Face Temperature","C",28.4160987794731
15,"Cool_Moderate_Half Shade",2017-07-01,"3D68F1","Surface Outside Face Temperature","C",27.570548731739
15,"Cool_Moderate_Half Shade",2017-07-01,"3D68F1","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"65FB66","Surface Inside Face Temperature","C",29.0607841530806
15,"Cool_Moderate_Half Shade",2017-07-01,"65FB66","Surface Outside Face Temperature","C",29.0650286613604
15,"Cool_Moderate_Half Shade",2017-07-01,"65FB66","Surface Outside Face Conduction Heat Gain Rate","W",101.605120570079
15,"Cool_Moderate_Half Shade",2017-07-01,"3134EF","Surface Inside Face Temperature","C",28.7583575559708
15,"Cool_Moderate_Half Shade",2017-07-01,"3134EF","Surface Outside Face Temperature","C",28.7194403967384
15,"Cool_Moderate_Half Shade",2017-07-01,"656FB7","Surface Inside Face Temperature","C",28.839139945
15,"Cool_Moderate_Half Shade",2017-07-01,"656FB7","Surface Outside Face Temperature","C",28.8391240816352
15,"Cool_Moderate_Half Shade",2017-07-01,"656FB7","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"EDB3C0","Surface Inside Face Temperature","C",28.8417319213845
15,"Cool_Moderate_Half Shade",2017-07-01,"EDB3C0","Surface Outside Face Temperature","C",28.8417160453128
15,"Cool_Moderate_Half Shade",2017-07-01,"EDB3C0","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"A7E34B","Surface Inside Face Temperature","C",30.1818583143453
15,"Cool_Moderate_Half Shade",2017-07-01,"A7E34B","Surface Outside Face Temperature","C",34.9556433286557
15,"Cool_Moderate_Half Shade",2017-07-01,"A7E34B","Surface Outside Face Conduction Heat Gain Rate","W",202.617300937522
15,"Cool_Moderate_Half Shade",2017-07-01,"75DE40","Surface Inside Face Temperature","C",30.17154052025
15,"Cool_Moderate_Half Shade",2017-07-01,"75DE40","Surface Outside Face Temperature","C",34.9556433286557
15,"Cool_Moderate_Half Shade",2017-07-01,"75DE40","Surface Outside Face Conduction Heat Gain Rate","W",234.393624874011
15,"Cool_Moderate_Half Shade",2017-07-01,"F5C112","Surface Inside Face Temperature","C",31.0523368906721
15,"Cool_Moderate_Half Shade",2017-07-01,"F5C112","Surface Outside Face Temperature","C",30.4016934065939
15,"Cool_Moderate_Half Shade",2017-07-01,"F5C112","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"C5E0DF","Surface Inside Face Temperature","C",30.9978579670743
15,"Cool_Moderate_Half Shade",2017-07-01,"C5E0DF","Surface Outside Face Temperature","C",30.3725523988428
15,"Cool_Moderate_Half Shade",2017-07-01,"C5E0DF","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"4EF493","Surface Inside Face Temperature","C",31.5207200779747
15,"Cool_Moderate_Half Shade",2017-07-01,"4EF493","Surface Outside Face Temperature","C",28.8982247408315
15,"Cool_Moderate_Half Shade",2017-07-01,"4EF493","Surface Outside Face Conduction Heat Gain Rate","W",76.8312455718153
15,"Cool_Moderate_Half Shade",2017-07-01,"FF1857","Surface Inside Face Temperature","C",31.3804732760759
15,"Cool_Moderate_Half Shade",2017-07-01,"FF1857","Surface Outside Face Temperature","C",29.2207589054354
15,"Cool_Moderate_Half Shade",2017-07-01,"FF1857","Surface Outside Face Conduction Heat Gain Rate","W",74.7319089072713
15,"Cool_Moderate_Half Shade",2017-07-01,"87FB35","Surface Inside Face Temperature","C",29.637348240027
15,"Cool_Moderate_Half Shade",2017-07-01,"87FB35","Surface Outside Face Temperature","C",29.5266594258829
15,"Cool_Moderate_Half Shade",2017-07-01,"8A7124","Surface Inside Face Temperature","C",29.6373511369215
15,"Cool_Moderate_Half Shade",2017-07-01,"8A7124","Surface Outside Face Temperature","C",29.5266623170254
15,"Cool_Moderate_Half Shade",2017-07-01,"70320D","Surface Inside Face Temperature","C",31.4710312195088
15,"Cool_Moderate_Half Shade",2017-07-01,"70320D","Surface Outside Face Temperature","C",28.9829676750743
15,"Cool_Moderate_Half Shade",2017-07-01,"70320D","Surface Outside Face Conduction Heat Gain Rate","W",77.8115674596599
15,"Cool_Moderate_Half Shade",2017-07-01,"E1B7E4","Surface Inside Face Temperature","C",31.3768018683283
15,"Cool_Moderate_Half Shade",2017-07-01,"E1B7E4","Surface Outside Face Temperature","C",29.1148759343944
15,"Cool_Moderate_Half Shade",2017-07-01,"E1B7E4","Surface Outside Face Conduction Heat Gain Rate","W",26.3236463215794
15,"Cool_Moderate_Half Shade",2017-07-01,"F7BF36","Surface Inside Face Temperature","C",31.4742347686787
15,"Cool_Moderate_Half Shade",2017-07-01,"F7BF36","Surface Outside Face Temperature","C",29.0645473606315
15,"Cool_Moderate_Half Shade",2017-07-01,"F7BF36","Surface Outside Face Conduction Heat Gain Rate","W",83.0641182350308
15,"Cool_Moderate_Half Shade",2017-07-01,"460E14","Surface Inside Face Temperature","C",31.3762973980805
15,"Cool_Moderate_Half Shade",2017-07-01,"460E14","Surface Outside Face Temperature","C",29.1046072959269
15,"Cool_Moderate_Half Shade",2017-07-01,"460E14","Surface Outside Face Conduction Heat Gain Rate","W",29.8253387599821
15,"Cool_Moderate_Half Shade",2017-07-01,"8C1A09","Surface Inside Face Temperature","C",29.7764451344109
15,"Cool_Moderate_Half Shade",2017-07-01,"8C1A09","Surface Outside Face Temperature","C",29.6812985724463
15,"Cool_Moderate_Half Shade",2017-07-01,"ED595C","Surface Inside Face Temperature","C",31.4461567671819
15,"Cool_Moderate_Half Shade",2017-07-01,"ED595C","Surface Outside Face Temperature","C",31.4461380383649
15,"Cool_Moderate_Half Shade",2017-07-01,"ED595C","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"62647D","Surface Inside Face Temperature","C",31.4236034772935
15,"Cool_Moderate_Half Shade",2017-07-01,"62647D","Surface Outside Face Temperature","C",28.4182762669613
15,"Cool_Moderate_Half Shade",2017-07-01,"62647D","Surface Outside Face Conduction Heat Gain Rate","W",68.8377687266923
15,"Cool_Moderate_Half Shade",2017-07-01,"5877D0","Surface Inside Face Temperature","C",29.6193962009362
15,"Cool_Moderate_Half Shade",2017-07-01,"5877D0","Surface Outside Face Temperature","C",29.5344187551707
15,"Cool_Moderate_Half Shade",2017-07-01,"2563D9","Surface Inside Face Temperature","C",31.330047910523
15,"Cool_Moderate_Half Shade",2017-07-01,"2563D9","Surface Outside Face Temperature","C",31.3300279653936
15,"Cool_Moderate_Half Shade",2017-07-01,"2563D9","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"E1E523","Surface Inside Face Temperature","C",32.1794902961858
15,"Cool_Moderate_Half Shade",2017-07-01,"E1E523","Surface Outside Face Temperature","C",34.9556433286557
15,"Cool_Moderate_Half Shade",2017-07-01,"E1E523","Surface Outside Face Conduction Heat Gain Rate","W",667.857224328647
15,"Cool_Moderate_Half Shade",2017-07-01,"DEE2B1","Surface Inside Face Temperature","C",29.3416838212028
15,"Cool_Moderate_Half Shade",2017-07-01,"DEE2B1","Surface Outside Face Temperature","C",28.3067014279461
15,"Cool_Moderate_Half Shade",2017-07-01,"DEE2B1","Surface Outside Face Conduction Heat Gain Rate","W",66.0993740697154
15,"Cool_Moderate_Half Shade",2017-07-01,"AAA4E4","Surface Inside Face Temperature","C",28.7644945047012
15,"Cool_Moderate_Half Shade",2017-07-01,"AAA4E4","Surface Outside Face Temperature","C",28.7300455469629
15,"Cool_Moderate_Half Shade",2017-07-01,"6D770A","Surface Inside Face Temperature","C",28.9264618219725
15,"Cool_Moderate_Half Shade",2017-07-01,"6D770A","Surface Outside Face Temperature","C",28.2006627540555
15,"Cool_Moderate_Half Shade",2017-07-01,"6D770A","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"2C6CDD","Surface Inside Face Temperature","C",28.8719472339925
15,"Cool_Moderate_Half Shade",2017-07-01,"2C6CDD","Surface Outside Face Temperature","C",28.2221620675939
15,"Cool_Moderate_Half Shade",2017-07-01,"2C6CDD","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"F54FA9","Surface Inside Face Temperature","C",29.3599862020923
15,"Cool_Moderate_Half Shade",2017-07-01,"F54FA9","Surface Outside Face Temperature","C",29.3599696316525
15,"Cool_Moderate_Half Shade",2017-07-01,"F54FA9","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"95BEA6","Surface Inside Face Temperature","C",29.3670007835367
15,"Cool_Moderate_Half Shade",2017-07-01,"95BEA6","Surface Outside Face Temperature","C",29.0344311842564
15,"Cool_Moderate_Half Shade",2017-07-01,"95BEA6","Surface Outside Face Conduction Heat Gain Rate","W",27.6312872042108
15,"Cool_Moderate_Half Shade",2017-07-01,"BB81B1","Surface Inside Face Temperature","C",28.9157571171175
15,"Cool_Moderate_Half Shade",2017-07-01,"BB81B1","Surface Outside Face Temperature","C",28.869486399168
15,"Cool_Moderate_Half Shade",2017-07-01,"C0ACA3","Surface Inside Face Temperature","C",29.2269856110096
15,"Cool_Moderate_Half Shade",2017-07-01,"C0ACA3","Surface Outside Face Temperature","C",29.2269674904249
15,"Cool_Moderate_Half Shade",2017-07-01,"C0ACA3","Surface Outside Face Conduction Heat Gain Rate","W",0
15,"Cool_Moderate_Half Shade",2017-07-01,"D1FFE3","Surface Inside Face Temperature","C",30.3752015109062
15,"Cool_Moderate_Half Shade",2017-07-01,"D1FFE3","Surface Outside Face Temperature","C",34.9556433286557
15,"Cool_Moderate_Half Shade",2017-07-01,"D1FFE3","Surface Outside Face Conduction Heat Gain Rate","W",549.150669695088
15,"Cool_Moderate_Half Shade",2017-07-01,"EED077","Surface Inside Face Temperature","C",30.901494873291
15,"Cool_Moderate_Half Shade",2017-07-01,"EED077","Surface Outside Face Temperature","C",29.2280779785123
15,"Cool_Moderate_Half Shade",2017-07-01,"EED077","Surface Outside Face Conduction Heat Gain Rate","W",28.333468386943
